web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11
1569457274-1991,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@ColumbiaPicPH,Columbia Pictures PH,One giant leap into the unknown. #FirstMan: http://youtu.be/qaqGEE5e3ac?a  via @YouTube,,,,1538468252000,1:17 AM - 2 Oct 2018,/ColumbiaPicPH/status/1047037854080274432,
1569457274-2056,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@MatthewHansenUT,Matthew Hansen,"Thank you @RyanGosling for an incredible, nuanced performance allowing us to see that small step from his perspective. Those moments on the lunar surface were incredibly emotional #FirstMan @FirstManMovie",,,,1538454222000,9:23 PM - 1 Oct 2018,/MatthewHansenUT/status/1046979009651912705,
1569457274-1531,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@UniversalPicsNZ,Universal PicturesNZ,SEVEN DAYS until #FirstMan launches into cinemas. Book your tickets now. pic.twitter.com/spbapqEJDA,,1,3,1538589960000,11:06 AM - 3 Oct 2018,/UniversalPicsNZ/status/1047548338147667969,
1569457274-2101,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@ZachMacieI,Zach,#NowWatching First Man #FirstMan pic.twitter.com/Uvov66aezf,1.0,,2,1538447316000,7:28 PM - 1 Oct 2018,/ZachMacieI/status/1046950044425846784,
1569457274-2052,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@UniversalPicsAU,Universal Pictures,"Official reviews of #FirstMan are in and they are nothing short of spectacular.
Pre-book your tickets now to experience it on the big screen, from Oct 11  http://po.st/AkkeiV pic.twitter.com/QLrvSss44z",3.0,3,8,1538454575000,9:29 PM - 1 Oct 2018,/UniversalPicsAU/status/1046980489180057602,
1569457274-2079,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@OneTakeKate,OneTakeKate,Sure thing @withaniplease I'm tightening up my processes so will have #FirstMan review for you all ASAP pic.twitter.com/Uj0nrE8yas,1.0,,1,1538449886000,8:11 PM - 1 Oct 2018,/OneTakeKate/status/1046960822570881026,
1569457274-2346,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@Duncanspall1,DSFAT,"Explore Flat Earth because NASA is just brainwashing you..

#FirstMan 
#MarsRover 

Wake Up 

#flatearth",2.0,,,1538409872000,9:04 AM - 1 Oct 2018,/Duncanspall1/status/1046792991564845056,
1569457274-2393,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@nothingbutgeek,NothingButGeek,@UniversalPics #UniversalPictures @FirstManMovie #FirstMan @RyanGosling #NothingButGeek #NBG #NBGeek http://youtu.be/E5iTLnixzIw?a,,,,1538401912000,6:51 AM - 1 Oct 2018,/nothingbutgeek/status/1046759607388065792,
1569457274-1641,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@UniversalPicsAU,Universal Pictures,"Ryan Gosling takes one small step for man, one giant leap for mankind. Don't miss his incredible portrayal of Neil Armstrong in #FirstMan, coming to cinemas October 11. pic.twitter.com/qXrS8r6jGo",,1,3,1538557200000,2:00 AM - 3 Oct 2018,/UniversalPicsAU/status/1047410932626817024,
1569457274-1494,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@ipictheaters,IPIC,"One small step for man, one giant role for #RyanGosling. See #FirstMan at iPic Theaters on Oct 12th. 

Get your tickets at http://www.ipictheaters.com 
#OneWeekpic.twitter.com/at4I55FzbH",,1,2,1538603706000,2:55 PM - 3 Oct 2018,/ipictheaters/status/1047605990882009089,
1569457274-1677,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@LindaKennedy01,Linda Kennedy,Would love to see #Firstman 1st  @MartoW56,,,1,1538548611000,11:36 PM - 2 Oct 2018,/LindaKennedy01/status/1047374905774432257,
1569457274-1610,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@aryayuyutsu,Arya Yuyutsu,"Not really. It's like criticising a movie on MLK's March and speech because it didn't show a US Flag waving in the audience. And #FirstMan isn't a biography / documentary. False analogies are boring, Liz. Be better than that. Don't be like Bill.",3.0,,,1538570717000,5:45 AM - 3 Oct 2018,/aryayuyutsu/status/1047467624836128768,
1569457274-2254,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@wefangirl17,Claire Foy-ever  ❤️ (CFFs),Oh sh*t. They are in NY! #FirstMan #DamienChazelle #ClaireFoy Hmmm where’s Ryan?pic.twitter.com/cegykmTXCC,,,1,1538428930000,2:22 PM - 1 Oct 2018,/wefangirl17/status/1046872927185068035,
1569457274-2188,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@jculhane62,Jake,Ryan in Space. #FirstMan #Milwaukeepic.twitter.com/p95xywaemf,,,,1538437741000,4:49 PM - 1 Oct 2018,/jculhane62/status/1046909884334313472,
