web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11
1569538770-19122,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@kellieblaise,kellie blaise  ☘️ ☘️ ☘️,You know it is love when he goes to the movies and let’s you pick a #chick flick #hustlers #sohohouse # and doesn’t complain!,,,4.0,1568152894000,3:01 PM - 10 Sep 2019,/kellieblaise/status/1171544267530989568,
1569538770-19490,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@CinemaTurbulent,TurbulentCinema,It is still unbelievable that Jennifer Lopez after many critically-panned movies is actually getting Oscar consideration for #Hustlers. She must be really THAT good to be nominated.,,,2.0,1568094342000,10:45 PM - 9 Sep 2019,/CinemaTurbulent/status/1171298684807651328,
1569538770-19386,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@feelingFABE,Salim (fan account),"@IGN score for #Hustlers 
""With a nuanced script, standout performances, and the adrenaline of a well-executed heist, Hustlers is an entertaining ride with something meaningful to say about power and control."" pic.twitter.com/tNbJahTMX7",,,2.0,1568120923000,6:08 AM - 10 Sep 2019,/feelingFABE/status/1171410173560336384,
1569538770-19524,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@Lindo_Njomane,Lindokuhle Mhlongo,Great week ahead #hustlers pic.twitter.com/oX9SVed56G,,,2.0,1568088401000,9:06 PM - 9 Sep 2019,/Lindo_Njomane/status/1171273767206752257,
1569538770-19083,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@Rendy_Jones,Rendy Jones @ NYFF,"To my ultimate surprise, #Hustlers is a damn masterpiece. I don't know how it'll go during this awards season but it's one of my personal best pictures of the year. #TIFF19https://www.rendyreviews.com/movies//hustlers-review …",1.0,1.0,29.0,1568159255000,4:47 PM - 10 Sep 2019,/Rendy_Jones/status/1171570947125633024,
1569538770-19103,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@KingKissan,Kissan Capers,I really wanna see #Hustlers and it’s not because of the A List cast and the fact that it involves strippers   I wanna see it because...ok you got me those are the reasons why lolz,,,1.0,1568156223000,3:57 PM - 10 Sep 2019,/KingKissan/status/1171558233309241344,
1569538770-19572,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@YourMorning,Your Morning,Here's a sneak peek at @etalkCTV's exclusive interview with J-Lo and director Lorene Scafaria. #Hustlers,,1.0,3.0,1568078100000,6:15 PM - 9 Sep 2019,/YourMorning/status/1171230558531178496,
1569538770-19309,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@unclefecal,Leon L'Heureux,"#Hustlers
Are they going to have a scene where Cardi B comes in and drugs guys and steals their money?  You know....like she used to do...",1.0,,,1568129354000,8:29 AM - 10 Sep 2019,/unclefecal/status/1171445535451955207,
1569538770-19185,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@orihginaljose,ᏠᎷ,so who’s tryna go watch #hustlers this friday with me ??,,,2.0,1568143914000,12:31 PM - 10 Sep 2019,/orihginaljose/status/1171506604350459905,
1569538770-19310,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@Eryn_NotErin,Eryn,"Just watched the BTS of Jennifer Lopez learning how to pole dance for #hustlers, and I can only dream of bringing that kind of authenticity to any film I make someday",,,,1568129250000,8:27 AM - 10 Sep 2019,/Eryn_NotErin/status/1171445099546284033,
