web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11
1567186937-5921,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@jess_ismore,Jessica Elliott,"#WillSmith was an ATF agent in my dream last night; I coordinated w him to help extract my team from a situation. As he helped me onto a helicopter, he asked, ""do you trust me?"" I replied, ""yes,"" as I got on, ""but what is this, #Aladdin?""

I feel like my whole brain winked at me.",,1,2,1558017573000.0,7:39 AM - 16 May 2019,/jess_ismore/status/1129033653088952320,
1567186937-5978,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@cauetofficiel,Cauet Officiel,"Les amis, la semaine dernière on est allé interviewer @iWillSmith pour la sortie du nouveau film #Aladdin !

J'ai trop hâte de vous la faire découvrir !! 

Diffusion EN EXCLU lundi !! Soyez là  pic.twitter.com/zNL8XDYaJ9",7.0,19,103,1558013807000.0,6:36 AM - 16 May 2019,/cauetofficiel/status/1129017854681059328,
1567186937-5828,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@Aladdin_2019_,Aladdin (2019) Full Movie HD Free,"Watch Aladdin (2019) Full Movie HD Free @Aladdin_2019_

A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.

#Aladdin #aladdinmovie #Aladdin2019pic.twitter.com/XId7o5QzgY",,,,1558022947000.0,9:09 AM - 16 May 2019,/Aladdin_2019_/status/1129056189151555584,
1567186937-5537,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@musicaltalk,MusicalTalk Podcast,Really enjoyed #Aladdin! It’s a lot more serious than the animated and has some wonderful cinematic moments.,,1,2,1558039285000.0,1:41 PM - 16 May 2019,/musicaltalk/status/1129124719289151488,
1567186937-5857,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@Paulina700,Paulina,Enter to #win tickets to a preview of #Aladdin in #Nashville from @Nashfunfamilieshttps://nashvillefunforfamilies.com/live-action-aladdin/comment-page-2/?unapproved=204148&moderation-hash=2aa81a381c7483165b8b878257aa612d#comment-204148 …,,,,1558021087000.0,8:38 AM - 16 May 2019,/Paulina700/status/1129048389235159041,
1567186937-5914,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@mrs_angliongto,Athina Inting(Mrs A),"Thank you so much @SMLanangPremier for taking us to A WHOLE NEW WORLD tonight 

#AladdinPH
#Aladdin 
#AladdinAtSMCinemapic.twitter.com/zhYwfJZ8na",,,4,1558017901000.0,7:45 AM - 16 May 2019,/mrs_angliongto/status/1129035027721981953,
1567186937-5736,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@AbbeyCinema,The Abbey Cinema,"“All I gotta do is jump!” See Disney’s #Aladdin from FRI 14 JUNE at The Abbey. http://bit.ly/2Q8iC0i  

Directed by Guy Ritchie this live action remake is sure to take you on a magic carpet ride back to your childhood!

#aladdin #disney #abbeycinema #abingdon #cinemapic.twitter.com/77ZcGZaENQ",,1,,1558027816000.0,10:30 AM - 16 May 2019,/AbbeyCinema/status/1129076614632022016,
1567186937-5400,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@kenjisaito82,teachervergel ᜁᜀᜃ᜔ᜑᜒᜊᜒᜄᜒᜎ᜔,"Cto • @TheDARRENatics Darren and Morissette’s release of “A Whole New World” hits the no.1 spot of iTunes PH chart. Congratulations!!!! @Espanto2001 @itsMorissette @disneyaladdin @DisneyPH #Aladdin #AladdinPH 
#AWholeNewWorld
@ukgdos @rapplerdotcom @Push_Alerts @TWBAofficialpic.twitter.com/ezFy6xO1NZ",,9,11,1558047598000.0,3:59 PM - 16 May 2019,/kenjisaito82/status/1129159586773028865,
1567186937-6191,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@TVGroove,tvgroove 海外セレブ／エンタメ／ファッションNews,"ZAYN（ゼイン）＆ジャヴァイア・ワードによる「ホール・ニュー・ワールド」他名曲を多数収録！ 実写版「アラジン」 、オリジナル・サウンドトラック発売決定♬ #アラジン #Aladdin #ZAYN

☆詳しくはこちら↓↓↓https://buff.ly/30wK3WG",,19,99,1557994801000.0,1:20 AM - 16 May 2019,/TVGroove/status/1128938137630195712,
1567186937-5571,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@worgztheowl,Mark Worgan  🇪🇺,Reviews embargoed on #Aladdin but will just say pleasantly surprised. It's not awful.,,1,8,1558037924000.0,1:18 PM - 16 May 2019,/worgztheowl/status/1129119009608208388,
