MovieName,PositiveTweets,NeutralTweets,NegativeTweets,PositiveFavorites,NeutralFavorites,NegativeFavorites,PositiveRetweets,NeutralRetweets,NegativeRetweets,PositiveReplies,NeutralReplies,NegativeReplies,Budget,BoxOfficeSales,ProfitPercentage
jojorabbit,387,1643,137,18006.0,28747.0,7393.0,4670.0,7472.0,2358.0,215.0,453.0,97.0,13800000.0,1503494.0,0.10894884057971015
