MovieName,PositiveTweets,NeutralTweets,NegativeTweets,PositiveFavorites,NeutralFavorites,NegativeFavorites,PositiveRetweets,NeutralRetweets,NegativeRetweets,PositiveReplies,NeutralReplies,NegativeReplies,Budget,BoxOfficeSales,ProfitPercentage
thelighthouse,299,555,80,8022.0,23980.0,3642.0,2489.0,6966.0,1212.0,219.0,474.0,69.0,4000000.0,3610446.0,0.9026115
