MovieName,PositiveTweets,NeutralTweets,NegativeTweets,PositiveFavorites,NeutralFavorites,NegativeFavorites,PositiveRetweets,NeutralRetweets,NegativeRetweets,PositiveReplies,NeutralReplies,NegativeReplies,Budget,BoxOfficeSales,ProfitPercentage
joker,2771,7303,713,51260.0,153990.0,8554.0,11239.0,29439.0,1711.0,1921.0,5524.0,499.0,55000000.0,96202337.0,1.7491334
