MovieName,PositiveTweets,NeutralTweets,NegativeTweets,PositiveFavorites,NeutralFavorites,NegativeFavorites,PositiveRetweets,NeutralRetweets,NegativeRetweets,PositiveReplies,NeutralReplies,NegativeReplies,Budget,BoxOfficeSales,ProfitPercentage
zombieland2,920,1300,177,22788.0,16536.0,2721.0,3792.0,3147.0,404.0,999.0,739.0,93.0,48000000.0,26803104.0,0.558398
