MovieName,PositiveTweets,NeutralTweets,NegativeTweets,PositiveFavorites,NeutralFavorites,NegativeFavorites,PositiveRetweets,NeutralRetweets,NegativeRetweets,PositiveReplies,NeutralReplies,NegativeReplies,Budget,BoxOfficeSales,ProfitPercentage
gemini,875,1397,178,18400.0,11160.0,1627.0,3759.0,2128.0,389.0,1374.0,713.0,279.0,138000000.0,20552372.0,0.14893023188405796
